leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,page
f1ee9741-d3a3-47bb-bb4e-10964a648831,RANKED_SOLO_5x5,DIAMOND,I,evVobJ_LhO2Dgsv97swdoyk6EYrxhq6GX06G--CE-mKxy_Fh,nagusame,65,36,34,False,False,False,False,1
498ff318-e456-4baf-86d8-13869617be06,RANKED_SOLO_5x5,DIAMOND,I,-Kp47Ck7d-NYRvNekiHo_4tq0xGvI28E7sD44_Cqw40-a9H3,TOO7A,75,24,13,False,False,False,False,1
6dd48fa4-567c-4144-899e-dadef69401f1,RANKED_SOLO_5x5,DIAMOND,I,_cyDlzgNplgygsz4I0mTrXdsrrSUItAY1b29IpeGVAUb7X7d,mreeoww,36,36,26,False,False,False,False,1
fccb17d3-26ed-4bab-b64a-6dc2d370aa9b,RANKED_SOLO_5x5,DIAMOND,I,1eFpD0bWrB5uPK33xlKIZ2VTYsJRLpFJ0Fm78Y-x95yaqmzF,Prince Pyke,75,54,47,False,False,False,False,1
91ab39c3-d311-4ea1-9dd6-4a7c4d68e81e,RANKED_SOLO_5x5,DIAMOND,I,oF_tuQbzdaiGrM2lOy0ybGwYGwqYVpJoHG9a-BXFD0lkWid6,YY Kaneshiro,65,135,122,False,False,True,False,1
36b57655-387a-4ab6-b4d2-1152765d4f44,RANKED_SOLO_5x5,DIAMOND,I,3YnDxcjys7whUD3NtsLumOK6cOkKA7jTsxlQFgwtP_cKmQJ-,Fresh Iemon,0,29,28,False,False,False,False,1
3cfe501e-0e9a-4ef0-ab8e-9fb632f2d249,RANKED_SOLO_5x5,DIAMOND,I,0dwLZhcEd__HyGQ7pVdQxBL1ulW1Mo86VcTPQr9nQElA0RWO,DukeKismet,27,78,67,False,False,True,False,1
ed5695ac-f53b-466b-b4dc-6b2752fb5f7b,RANKED_SOLO_5x5,DIAMOND,I,-o72svx66vdmUQmyXOG3f_n5UDgjTP0JW6byg_HZO3pUNUdA,IAmTheWeapon,30,100,107,False,False,True,False,1
f9d606be-ea86-4e0e-b07c-5cf02788c0a3,RANKED_SOLO_5x5,DIAMOND,I,1G_5KkBTdexWO1OuSjKj2lsP0u3DT6zCOd4NoJxcqnXtHTOf,hey im codey,29,93,79,False,False,False,False,1
cd71f759-54bc-45a8-8b85-edbc11fef82b,RANKED_SOLO_5x5,DIAMOND,I,rOiyyW-lbb-T6vwvnw6LdMibZjs4frd7RMIBWd1PmmXJyRiG,Vengenesis,37,15,12,False,False,False,False,1
0cbbf15f-11b9-49b0-b32a-fce1d0e44fcd,RANKED_SOLO_5x5,DIAMOND,I,89h9Xgm0NjCinmKjnfm7Hr_NzX2aQJApb_XWTigtSSUDBYWG,Naape,75,183,184,False,False,True,False,1
dd0d9cee-1954-45fd-bf9c-8a1f4ec50147,RANKED_SOLO_5x5,DIAMOND,I,ZQWUT_Yta-HvZbjrAOW5G-4FNuV1C2lkkdMjCvJwjsI,scarra,68,57,42,False,False,False,True,1
683d3966-b680-48a6-869d-2c88612e5304,RANKED_SOLO_5x5,DIAMOND,I,djZFPrTF4Yp8TXbT9PkQ-kKcuLNf4DtG1W93wb7mRusnMkp8,The EarRæper,70,93,97,False,False,False,False,1
ffb951e3-9d5c-41d7-87d4-658f1c4f29f8,RANKED_SOLO_5x5,DIAMOND,I,aeK11fw9wEl-VWRjJZFWo5RboqXHgpzkuf2lFOaROgIEy98g,1v9 each game,31,182,180,False,False,False,False,1
0cbbf15f-11b9-49b0-b32a-fce1d0e44fcd,RANKED_SOLO_5x5,DIAMOND,I,ApLw04JpJPT7PlFb3Pqa3FKYAN3l6BohsDet9syT50RACfLI,Ouipet,98,126,116,False,False,True,False,1
8d009a19-3a0d-4fd2-b8db-2174bff27162,RANKED_SOLO_5x5,DIAMOND,I,kjdKsm4_-jhqkus3VPLNuyGB5GsGd1fDKlleioYI3WJ_Nfug,Asaka Narumi,3,19,12,False,False,False,False,1
f08e0de7-31d7-494e-add2-d46570d95d63,RANKED_SOLO_5x5,DIAMOND,I,rCrmI-Yn5J3FyhlW89y3zKDSSDw0U5s3h20h4t0ZHpQOJWMM,BBOOMMBBOOMM,5,21,19,False,False,True,True,1
047d396a-aa6f-4b77-9632-17a0f52c5418,RANKED_SOLO_5x5,DIAMOND,I,53KzkOW_iolkWoWILBS1lPrURkgilxkzO_oyBszCfD0V0CiF,jumpy rat,46,100,97,False,False,True,False,1
9527ca62-5d81-425f-96e9-7f1281922624,RANKED_SOLO_5x5,DIAMOND,I,2g4fIbUosJG_f-CAdBE5zNN7jonYMNrjJu4jwfP04a49eicA,Baul,50,55,56,False,False,True,False,1
9253a943-7ef2-4749-a40a-f9a3563ed41b,RANKED_SOLO_5x5,DIAMOND,I,cdde44_vSDb9DSWcTb7MBErDLta6kIXFa0VGBZcpxVe9fIKu,YEAROFTHESNITCH,20,47,50,False,False,False,False,1
511dc3ad-306b-4695-9ece-2366d60c3f3f,RANKED_SOLO_5x5,DIAMOND,I,zF0ot6TqBIoHdVU2Crpt4Dj4KMXjfb_uYFM3jZhN7L1Xamx5,xyz333,75,22,12,False,False,False,False,1
bea211e7-9bde-40b5-b097-fdf3dece5144,RANKED_SOLO_5x5,DIAMOND,I,lNm4z8Iae5V0weyw99KjJ1p1TTji8FNsdRv6iJqObKVjE__e,1Kat2Dawg,82,22,12,False,False,False,False,1
cb4f06bd-23cd-46c6-b92c-93edc2203b09,RANKED_SOLO_5x5,DIAMOND,I,kufd4F6_8j1UAmQByiGJg2SlquPDKSkgUYwJd-n_QXHAGp_K,YasSus,5,67,62,False,False,False,False,1
ffb951e3-9d5c-41d7-87d4-658f1c4f29f8,RANKED_SOLO_5x5,DIAMOND,I,BI1r7Hv4OrX4qPw-hUyDjb08JgfB4a_dqkxwZGRcEzaSnGmS,Asyc,26,21,14,False,False,False,False,1
b3424985-0166-413b-9cdd-11a729438681,RANKED_SOLO_5x5,DIAMOND,I,ogyjY5_gKM3w5Yw3UteqxTuRhWkrCMNZvTW6sAI-GIFr3KQ0,Barou Shouei,70,20,14,False,False,False,False,1
fa3b9404-93eb-477d-847c-1a800cb06227,RANKED_SOLO_5x5,DIAMOND,I,h_jm0r9S3-Sus1LsxKkonspIjuo0eR6rIsTMpm9Lydm7Z-zr,Arcane ßlade,4,149,156,False,False,False,False,1
1d4cf31a-f058-45e5-ba42-4572bc6b0271,RANKED_SOLO_5x5,DIAMOND,I,IF7PNmke9TvaJbIwaWpMlt2ImfVRsW5iKbTQI2H03heJkmWq,AdvancedPork,0,33,36,False,False,False,False,1
69586e8b-a4f9-4136-bdd1-28ff207645c7,RANKED_SOLO_5x5,DIAMOND,I,TnuVPHbUfcSPHZto1QVq2LkDKtogIBm4pEK78WNGH7w7oIWi,1989,75,34,26,False,False,False,False,1
e5e7e753-584a-4dd1-b731-ff334963fe15,RANKED_SOLO_5x5,DIAMOND,I,FdM8tVW5KsZanW6agy7VMj3lG1Gy2f8_rRU7wop_JDXI1yZk,bunny pow pow,27,41,50,False,False,False,False,1
6fd382e8-f97d-489c-9111-51f2c835da26,RANKED_SOLO_5x5,DIAMOND,I,uxO4b5D5skES1rIElgJq9797s29mons9lVr2j0ZTn3BwuQmn,Za Za Merchant,28,39,47,False,False,False,False,1
1b40a086-94af-4d75-9cd7-55ebf16cfa67,RANKED_SOLO_5x5,DIAMOND,I,Uqy2ZrnFLEGev7zzOfQiygxXV11OcWS3r708MxkUKzza8mfc,Hemomagi,41,102,120,False,False,True,False,1
f0c0f416-63f9-40f9-ab85-d430312d4188,RANKED_SOLO_5x5,DIAMOND,I,2SpJBQCkKa5dPtQrtv-jhhxAvdJ_dbwA-JA_mWikG4KT4Dud,Da Hai Xing Chen,37,67,70,False,False,False,False,1
e52edcfd-1137-4930-bb19-12a159e9ffa3,RANKED_SOLO_5x5,DIAMOND,I,Z-h_AnWtBXbERqMkIr0D7KX3RTA6s_coTzn6wH2halfKeMI9,Lêaf,26,15,13,False,False,False,False,1
6fd382e8-f97d-489c-9111-51f2c835da26,RANKED_SOLO_5x5,DIAMOND,I,M8M9aBkfjsYF-1XWo2MiX_eU9sXpEgeorkdmPwN7luGtFGw7,Fr0mTheSwamp,75,31,21,False,False,False,False,1
a8bb02ef-c623-4ed4-acc8-30f6081c17e1,RANKED_SOLO_5x5,DIAMOND,I,o58pAaULfA6kWtVm-Tquye1YO8b7fdAxeeNsegvXiDlLDi5-,H3ckt1k,20,67,70,False,False,False,False,1
681a62bd-b4bf-495d-a6f2-6ad86204297b,RANKED_SOLO_5x5,DIAMOND,I,Ln4Nv9HQOtZhzgUQxeDrIf7GUAvPqDtp8wOxnivWFJACsoIe,TChineseBaguette,46,38,21,False,False,False,True,1
171b19f2-c9a5-4e1a-b314-df7c3716103b,RANKED_SOLO_5x5,DIAMOND,I,abMs_odBfAorcHvXZjWolFubrY5q2ox5VfD5b060w5z5tZWR,hesitates,75,96,54,False,False,False,False,1
53e33cac-53d3-44ba-804f-5509872eb27c,RANKED_SOLO_5x5,DIAMOND,I,h02Z2kLj6BBwfgaRKhgdYd9maNNcGq3MpEtQSrtRG08KVz1S,George Dookie,75,159,152,False,False,False,False,1
3e5f7fec-13e4-4af7-a373-bfe5f2994a7f,RANKED_SOLO_5x5,DIAMOND,I,dnObI1IlDPV8di8WF-M1nuz14DCgFW9EOGhdNL0uoE5e5K8W,Dreamboi,75,58,49,False,False,False,False,1
a8bb02ef-c623-4ed4-acc8-30f6081c17e1,RANKED_SOLO_5x5,DIAMOND,I,9omE_y_XgA_2wP1bwLwyaAGMPxcMNrcSUZGt5YtLL0SOlIuX,Tobias Rieper,75,39,41,False,False,True,False,1
eb533dfe-dc27-4961-8082-94d40c7794aa,RANKED_SOLO_5x5,DIAMOND,I,WDvfG1ypAEXQ8FLTR1JPxS-5UfXdEQuUDqn7xgdKxuC95DXU,michaelcycle00,28,39,34,False,False,True,False,1
2e077ec1-187e-4d09-ac07-66a0becebb8a,RANKED_SOLO_5x5,DIAMOND,I,2RWmy3xmm1UInVqoYwyHPFK792RBHek5lGGtnUlJrBXV0tEU,nooneknows14,75,44,37,False,False,False,False,1
d23ddeeb-2442-4faf-ac12-380a5b889373,RANKED_SOLO_5x5,DIAMOND,I,aeDKSD87BlGsbzUdP8HUQKFpRmMqIY7Xpfoah9cp40Sk8Eig,Meoi,66,13,10,False,False,False,True,1
4f6d99fa-0106-46fb-a815-325518933e8a,RANKED_SOLO_5x5,DIAMOND,I,B2xWyNFbJiobhFQkpkqYMqMgMY-AG-8QvMLcPRrTSw6c_5lC,Consolo,65,56,56,False,False,False,False,1
4bc7e31c-3368-4e94-b210-5cbc2f633251,RANKED_SOLO_5x5,DIAMOND,I,p67BwFbZjAiR4DssMAMyIigtBwyAftn-g_QLD15cNiINBQER,Emo Renekton,0,20,18,False,False,False,False,1
79f23cf8-e7e5-4308-af7d-e672dfb60d5f,RANKED_SOLO_5x5,DIAMOND,I,CbPQSnvWD5rkd4ACVvDkBZRRR1ncqCEzuanGIzD2cn8ZhgHx,Owlbuddy,35,195,189,False,False,False,False,1
8dada16c-1eb4-4206-8587-7c32436096c5,RANKED_SOLO_5x5,DIAMOND,I,Kl9JjcKdTq3O5LCZKA9PrcpScc3jnCtLUfe6-hLOlLaXlBxW,SaysSomething,1,89,89,False,False,False,True,1
4ea37f43-59d5-44f3-b158-12d4aa2d6d09,RANKED_SOLO_5x5,DIAMOND,I,fnH3TZo9tA-cfUdrtGwiIey2ooyiyQtAGMME9DGXSATm4kgm,charucharu,75,22,18,False,False,False,False,1
a176b4e4-fe9f-456d-b34f-ba008fbf1bdd,RANKED_SOLO_5x5,DIAMOND,I,hKWUWTf6xPqxlegve3bcVOMR48QY7opd-pEWe6ubfD2-dCtL,Big Slick,73,57,63,False,False,True,False,1
6c4e827b-9304-433a-b1d5-6a9816e9461a,RANKED_SOLO_5x5,DIAMOND,I,bEUxo94llbX0LxoPNmW7RsEc6ZR4OH1qGQQUCPx0MqBK-pIV,ur a big cutie,29,87,90,False,False,False,False,1
d6d1aa2c-3309-4c84-a3a7-59a3cd03d6b6,RANKED_SOLO_5x5,DIAMOND,I,HDRaECNcAQ3iS_5exiLRS_lHsG16NbftGp1oLeovk5pLYiHz,R0XY MIGURDIA,47,35,17,False,False,False,False,1
caad09a9-70fe-464e-ae27-bb12e587ed8f,RANKED_SOLO_5x5,DIAMOND,I,zK62dePeMUjdl5Vr-UCyvNrkCHpl6_tMIPirFvuaVW2dmsih,COCONUTSTRAW69,75,67,65,False,False,False,False,1
5598cdf1-f00d-40c5-8106-032f44bbbfcd,RANKED_SOLO_5x5,DIAMOND,I,Hbw88sk-60grFcnzjmlVG-SWdGHu-373q_A26LVPRwP6Fh7Q,Li dong liang,75,69,73,False,False,False,False,1
850e3362-1131-476b-a82b-6bbc239b1aad,RANKED_SOLO_5x5,DIAMOND,I,F_SawO8-59jMTEq5s49RXwfnyFGxmV-1Fx3FZRb4fWR_YbNY,axl XD,27,20,6,False,False,False,True,1
e3ec7ae4-1bd5-4ad9-8c99-3d2e8e7e73da,RANKED_SOLO_5x5,DIAMOND,I,GfC_VlKSYnzjiSRvXDcTEC6pJSw0K3lgtgWXIawZ7G5MMOcn,ImplatniumL,99,62,39,False,False,False,False,1
36b57655-387a-4ab6-b4d2-1152765d4f44,RANKED_SOLO_5x5,DIAMOND,I,h9UQFkC5w9Mg2C3-zJlxEtmbvUOLI94bYAvVlObigGN_xZge,Andr0meda5,25,30,29,False,False,False,False,1
4bc7e31c-3368-4e94-b210-5cbc2f633251,RANKED_SOLO_5x5,DIAMOND,I,L2ioq-H3KS8Jn3O4Uqp9q5YlU1iAbCZI-K_1cnTBkxSk5DlW,DukeTed,0,54,65,False,False,False,False,1
d534303d-25df-446f-b584-b0f219713c8d,RANKED_SOLO_5x5,DIAMOND,I,AOWwOUyvGD7a2bqZoXalM6ruxkAThj4kazR9Xr9jKkbt_zsc,Mascot QaQ,34,32,29,False,False,False,True,1
e573b1df-0300-45cd-931e-d86b33bc33ef,RANKED_SOLO_5x5,DIAMOND,I,F9tz_NsQJFkxG5Mwvjj1ON52p8gOahihX1od78g4R1voTw4z,King L10,20,136,143,False,False,False,False,1
3a44ae7d-b602-4702-b8df-e38b2d139cd6,RANKED_SOLO_5x5,DIAMOND,I,zzoDtrPIV2z2-zfPpg8GcpkEBujFNxY5foALnZQxzCvOb9ZA,visYove,75,37,40,False,False,True,False,1
52bd0472-ecf9-438d-9086-353cd8f76ace,RANKED_SOLO_5x5,DIAMOND,I,C2nqfRyalII9lM3hf-68xxGKAnMKD1j1pgeO7cyG3VM,K3 X1,32,83,82,False,False,True,False,1
c03edcda-8daf-4f51-bf97-ca79ac4e1500,RANKED_SOLO_5x5,DIAMOND,I,557Kx4gG0kg-Syj0IDgUfFvrqs9NfoJWPi1skNUKr2yIaLB3,Braindless,75,105,93,False,False,True,False,1
30d10b03-56da-474c-9226-bb3cff6b414f,RANKED_SOLO_5x5,DIAMOND,I,dEYH_nuncHLCTHolTKk_gf-WP96VvqRHQysw__gGEt5zhw8w,Juke Jouster,97,73,66,False,False,False,False,1
4e9c335a-e775-42d5-8579-f99512352881,RANKED_SOLO_5x5,DIAMOND,I,Nnk05goyC0aDtItQepZd3wcHBTOiWUjDIfUCV46EaIhsDlCZ,RawwR,23,48,48,False,False,False,True,1
82ac1bf2-6a66-467f-8da8-ff353d45aabc,RANKED_SOLO_5x5,DIAMOND,I,tobrJn-AHm2Tb0p2NWVHurfc_ZADtvt_nw7-FK7r4WIm2yh1,4XD233,22,47,37,False,False,False,False,1
8eacfaa8-d3e9-4df1-822e-5d16dcdcca17,RANKED_SOLO_5x5,DIAMOND,I,e5q2Adp2Ta8Urb9iya1OtZCTOuKIdxA0rzJnvMCyE6I1JPj6,Iuccian,27,80,84,False,False,True,False,1
de3b53b2-1257-45a1-9eec-310ddba27cff,RANKED_SOLO_5x5,DIAMOND,I,kPmE2jD-T2Ea9WVDG7zy5v0Yl3yHFNh-SsSuA4UGc116BpQF,Faelwen,12,157,165,False,False,True,False,1
30d10b03-56da-474c-9226-bb3cff6b414f,RANKED_SOLO_5x5,DIAMOND,I,u2eRi0za3mZjk6jjdUBMIdfo8r6yiOWm-EdCOySFpYKijzcq,kayn99,54,24,20,False,False,False,False,1
8b85321d-65c2-4126-ae61-ccad45d87ec0,RANKED_SOLO_5x5,DIAMOND,I,bqURYK6zC0SK946KIhL_p63Wxc7ocpxQ1dLXab3UlBJzHPaB,HappyAsianBanana,48,122,85,False,False,True,False,1
e5adff17-5c06-412e-8f58-9ef144ece819,RANKED_SOLO_5x5,DIAMOND,I,hwMs7x42ND4NZu_88rlCPxSKM2csXfrbEymbCZLmxpTxyttk,Umenzorzeavie,30,107,89,False,False,True,False,1
faf8c8f3-4bc0-43cc-92fa-9b09575591de,RANKED_SOLO_5x5,DIAMOND,I,CEj4mCAPg4L7LFuTzIpdb50TctJm01zNTDVRAx7MK4wkmDp0,im oom,51,84,79,False,False,False,False,1
33f9e255-cdd5-4b38-9875-b0909dd7cfbe,RANKED_SOLO_5x5,DIAMOND,I,r7ia6Cu9H2Tu1e9jb3BmFTAnz91RwlkTNZNIUnE_zHuSu7-L,Top Gap exe,93,85,82,False,False,False,True,1
101dc037-ff99-43b5-9b3d-50b42788aac2,RANKED_SOLO_5x5,DIAMOND,I,N3KH2jrZ0KxX5jLIPktNXkkO0Ax4MzFjmyVdQZUOfteCtzbW,Traker,75,123,84,False,False,False,False,1
3e5f7fec-13e4-4af7-a373-bfe5f2994a7f,RANKED_SOLO_5x5,DIAMOND,I,J0dqJsk9i8nNYdWtZawRrsjEuZZCFdg1sIZ_JyizFztS2C09,CptnRain,4,24,29,False,False,False,False,1
eb533dfe-dc27-4961-8082-94d40c7794aa,RANKED_SOLO_5x5,DIAMOND,I,XRj2Hg-UzRtTStUG-JJLIW9WDfgrbequwYL3QkkMoRNzYSg4,Emilio Varela,56,130,143,False,False,True,False,1
8dcf504d-f186-412a-941c-4e5def6702f6,RANKED_SOLO_5x5,DIAMOND,I,t0YlwkOR3zjeM73--TC56oeosAxQU7iNVaJT7kcMsRG2q0cT,T1 Iso,75,40,48,False,False,True,False,1
8516bf78-9b3e-48ed-a632-1279245081ec,RANKED_SOLO_5x5,DIAMOND,I,fKtTTBKXdKirHxJrXy9_VdUyUgn4GIYS3PHvWDdBXk7-WdUS,IlIIIllIlllIl,0,64,79,False,False,True,False,1
f9d606be-ea86-4e0e-b07c-5cf02788c0a3,RANKED_SOLO_5x5,DIAMOND,I,p3lBFtOQryPvRYtscajnZBdF_HgU8GEFWGMDyqRooEnDO3Gs,lnvent,0,10,6,False,False,True,False,1
047d396a-aa6f-4b77-9632-17a0f52c5418,RANKED_SOLO_5x5,DIAMOND,I,5fcAnHMwWV2tSBbDQYKJqUom0wQ9v9TWblmLYJBkQrb1BN0U,gerald1,71,61,76,False,False,False,False,1
6c4e827b-9304-433a-b1d5-6a9816e9461a,RANKED_SOLO_5x5,DIAMOND,I,g5qKoKz87HMQyFKm6C15U6NDSaLmeBqgApj0y9odfL273XaN,King Buggy Clown,0,40,45,False,False,False,False,1
a2ee87e6-9f59-405e-901b-f44a2fbe2229,RANKED_SOLO_5x5,DIAMOND,I,A0XSRqpWiElV35LD58wSQqaxDiCNcOjeQU18PCecptWAJUoa,MAKEOUTHILL969,25,92,87,False,False,False,False,1
f11ec30c-8ded-41bd-9c1f-95baf79a91e8,RANKED_SOLO_5x5,DIAMOND,I,gjtoEAdepkU-FwpCDIyJw4X0mx_0CFeCz5lI0hhHmWOClnS0,STB PlumberJoe,51,32,34,False,False,True,False,1
4cb6610c-cb3a-45f4-8972-f10061f3dfc1,RANKED_SOLO_5x5,DIAMOND,I,3E-vy3KP-8bK0Je61vSjsNFkCRD6HYkC9ch19aM7LMfO0xeq,farm,75,20,13,False,False,False,False,1
e5e7e753-584a-4dd1-b731-ff334963fe15,RANKED_SOLO_5x5,DIAMOND,I,b7C8_MxNvsNPYfVNv2JJmTzCZ1lf2f4Xsz3WhqBLjO1QkX82,FrostyLeDragon,46,25,25,False,False,False,False,1
caad09a9-70fe-464e-ae27-bb12e587ed8f,RANKED_SOLO_5x5,DIAMOND,I,MdYSbpVVcG6uo1mR-AeTUVh9InDYhIQx08L-g6-kUXi4gg8c,Young Yi,24,31,33,False,False,False,False,1
4bc7e31c-3368-4e94-b210-5cbc2f633251,RANKED_SOLO_5x5,DIAMOND,I,nGO9ptAID55DlpY0DmTUJhqQ4eFVC8tEGlWtcK7NMKPJTqj1,zzyzz,24,50,40,False,False,False,False,1
17c9c8f9-0de4-4b38-80b7-8520c204a4c0,RANKED_SOLO_5x5,DIAMOND,I,RSHFkIrDUZ1ghmiRuENaJXk_QoPXaBfMAOlO2ExUL5yRHwkV,Jouson,29,30,24,False,False,False,False,1
71a5effe-426e-46f9-80d7-d390272eb5ad,RANKED_SOLO_5x5,DIAMOND,I,wXC6nKJyln60bcQOP-6QOkuc-QFBCEy52rCOxNK9LbDzWCau,sNiCkYKILL3R,75,72,62,False,False,False,True,1
1c53dd42-23ec-4ad0-a7b5-06405ead1c27,RANKED_SOLO_5x5,DIAMOND,I,58Y8cIe1pN_HBJ5VeY7j-5w7zM_xRkRW9JJHSwbJ_xp85FRJ,forsenn,0,96,94,False,False,True,False,1
1b40a086-94af-4d75-9cd7-55ebf16cfa67,RANKED_SOLO_5x5,DIAMOND,I,C74t40QtfT1JdAaJCmoRWS8ZVp5hytb90D--LT1u3LRKwPK6,CR FlyingTuna,23,53,44,False,False,False,False,1
98c00eab-8247-468c-80c4-8deb2b450737,RANKED_SOLO_5x5,DIAMOND,I,W-4s-n2QnjgY2FI75P7z0hbcwGftoZ6p4y1hSJiUvqrECPvW,Inumerable,75,86,91,False,False,True,False,1
8427a4a1-f438-4d5b-8045-d3275413eec8,RANKED_SOLO_5x5,DIAMOND,I,Uhw0ik9rsSfVM5gU0ipQHykWLnZrrjjEIlg9Dms1LAtt9YqL,Leo Good Boy,13,127,144,False,False,False,False,1
8dada16c-1eb4-4206-8587-7c32436096c5,RANKED_SOLO_5x5,DIAMOND,I,pgGpB4mNEu9oMT3X-sDWmN6g1gPfJ_No_iA3n9DBahjPqM4y,fairy queen,45,36,39,False,False,False,False,1
550c61a5-b7a3-45ac-9752-7ce9458802cc,RANKED_SOLO_5x5,DIAMOND,I,2BhjC_jPpWRzvCOXmmeOb7by84XhiY2LSe9qgIOd2jPmM3oH,valentka,75,81,86,False,False,False,False,1
0bd2dcbf-af5d-49c2-95ee-019f880af4d7,RANKED_SOLO_5x5,DIAMOND,I,kgG0z1rJHhp8xqFDq5Z5d4zYZJmHvzG5CQ871toK2AGLcrRw,Hanguk,49,26,17,False,False,False,False,1
bb6a2f7d-aef6-4cc0-b4c9-a13a9cc1269c,RANKED_SOLO_5x5,DIAMOND,I,23K9ve-kMPK_7RLnxr15N3GmXpGLKdJ1GcPbiNLsTzoADKFp,Greekfreaak,0,87,78,False,False,False,False,1
8708094c-897a-4e9e-a04f-ae4a240567db,RANKED_SOLO_5x5,DIAMOND,I,OT2StKE2gB79-J2DdtbxQ8F80xVUXvVM2vMrVUwoCUoKba7r,Peach Öolong,21,61,64,False,False,True,False,1
6fd382e8-f97d-489c-9111-51f2c835da26,RANKED_SOLO_5x5,DIAMOND,I,QUYqOhHOYchhdJfEdg-FfRwIj_amFOB4OUklWfQY8jt9qJGX,ClappanoiaBaby,0,17,12,False,False,False,False,1
101dc037-ff99-43b5-9b3d-50b42788aac2,RANKED_SOLO_5x5,DIAMOND,I,iFP42dgTmXUcjRuqV25Jn7OtL3aCv23IFG5dUKM1VTAG6qqr,Florens,58,49,56,False,False,False,False,1
f0b20be9-c6c7-4f2d-9eea-cb87f9f60eb8,RANKED_SOLO_5x5,DIAMOND,I,QTtnxPhFAr8I-Y9KgB80jwWfskARucwB78fkTeKyG2_hpfdH,Really Chiggas,7,48,42,False,False,False,True,1
90fb43ad-e43e-4644-b98c-cdae42c78126,RANKED_SOLO_5x5,DIAMOND,I,oh6oTVzoSYjx47paUcdajK6Sko7K27hXNHDR6Kd3IYbvnq4e,TaxEvader33,4,26,27,False,False,False,False,1
fccb17d3-26ed-4bab-b64a-6dc2d370aa9b,RANKED_SOLO_5x5,DIAMOND,I,3L-R8XYxLniWaQZ4-xPOt-tX6tcFwWAlHjq6UxEkebqXnL7w,Molybdenum,99,59,55,False,False,False,False,1
e360d308-0f22-4dc4-8031-0597c96ea913,RANKED_SOLO_5x5,DIAMOND,I,XaWpgqSWC0xCFuGVenITYJm1zW9jk-aOQsWwLWIv2Qt-h88c,Excrazë,31,31,26,False,False,False,False,1
